id,status,duration,start_date,start_station,end_date,end_station,bike_nr,subscription_type,zip_code,birth_date,gender
326536,Closed,270,2012-06-19 12:23:00,22,2012-06-19 12:28:00,65,B00233,Casual,,,
326537,Closed,302,2012-06-19 12:23:00,7,2012-06-19 12:28:00,43,B00509,Registered,2148,1977,Female
326538,Closed,297,2012-06-19 12:23:00,35,2012-06-19 12:28:00,20,B00340,Registered,2109,1985,Female
326539,Closed,660,2012-06-19 12:24:00,16,2012-06-19 12:35:00,61,B00277,Casual,,,
326540,Closed,165,2012-06-19 12:23:00,48,2012-06-19 12:26:00,23,B00070,Registered,2116,1976,Male
326541,Closed,252,2012-06-19 12:23:00,53,2012-06-19 12:28:00,46,B00086,Registered,2115,1980,Female
326542,Closed,305,2012-06-19 12:24:00,46,2012-06-19 12:29:00,61,B00508,Registered,2115,1991,Female
326543,Closed,881,2012-06-19 12:25:00,14,2012-06-19 12:39:00,14,B00387,Registered,2445,1951,Female
326544,Closed,3443,2012-06-19 12:27:00,65,2012-06-19 13:24:00,65,B00262,Casual,,,
326545,Closed,425,2012-06-19 12:26:00,40,2012-06-19 12:33:00,20,B00458,Registered,2110,1982,Male
326546,Closed,420,2012-06-19 12:26:00,40,2012-06-19 12:33:00,20,B00557,Registered,2125,1971,Male
326547,Closed,375,2012-06-19 12:26:00,30,2012-06-19 12:33:00,32,B00094,Registered,2130,1947,Male
326548,Closed,620,2012-06-19 12:27:00,22,2012-06-19 12:37:00,26,B00052,Registered,2108,1983,Male
326549,Closed,3398,2012-06-19 12:28:00,65,2012-06-19 13:24:00,65,B00118,Casual,,,
326550,Closed,639,2012-06-19 12:29:00,65,2012-06-19 12:39:00,44,B00435,Registered,2116,1970,Female
326551,Closed,241,2012-06-19 12:30:00,52,2012-06-19 12:34:00,36,B00062,Registered,2025,1970,Male
326552,Closed,839,2012-06-19 12:31:00,23,2012-06-19 12:45:00,52,B00070,Registered,2459,1976,Male
326553,Closed,2171,2012-06-19 12:33:00,61,2012-06-19 13:10:00,53,B00564,Casual,,,
326554,Closed,514,2012-06-19 12:33:00,39,2012-06-19 12:42:00,63,B00433,Registered,2118,1985,Female
326555,Closed,690,2012-06-19 12:33:00,7,2012-06-19 12:45:00,40,B00163,Casual,,,
326556,Closed,633,2012-06-19 12:34:00,54,2012-06-19 12:44:00,50,B00121,Registered,2116,1970,Male
326557,Closed,385,2012-06-19 12:34:00,33,2012-06-19 12:40:00,9,B00298,Casual,,,
326558,Closed,1615,2012-06-19 12:34:00,27,2012-06-19 13:01:00,27,B00423,Registered,2130,1981,Female
326559,Closed,259,2012-06-19 12:35:00,24,2012-06-19 12:39:00,20,B00581,Registered,1907,1962,Male
326562,Closed,840,2012-06-19 12:36:00,57,2012-06-19 12:50:00,60,B00334,Registered,2118,1982,Female
326563,Closed,1533,2012-06-19 12:36:00,64,2012-06-19 13:02:00,64,B00089,Registered,2467,1988,Male
326564,Closed,304,2012-06-19 12:36:00,14,2012-06-19 12:42:00,34,B00161,Registered,2118,1980,Male
326565,Closed,999,2012-06-19 12:40:00,50,2012-06-19 12:57:00,65,B00489,Casual,,,
326566,Closed,1802,2012-06-19 12:39:00,61,2012-06-19 13:09:00,38,B00409,Casual,,,
326567,Closed,1770,2012-06-19 12:40:00,61,2012-06-19 13:09:00,38,B00044,Casual,,,
326568,Closed,1017,2012-06-19 12:40:00,43,2012-06-19 12:57:00,31,B00618,Casual,,,
326570,Closed,348,2012-06-19 12:42:00,6,2012-06-19 12:48:00,47,B00349,Casual,,,
326571,Closed,261,2012-06-19 12:43:00,45,2012-06-19 12:47:00,11,B00315,Registered,2446,1985,Male
326572,Closed,951,2012-06-19 12:46:00,20,2012-06-19 13:01:00,59,B00495,Casual,,,
326573,Closed,220,2012-06-19 12:43:00,11,2012-06-19 12:47:00,32,B00099,Registered,2118,1969,Male
326574,Closed,1109,2012-06-19 12:43:00,34,2012-06-19 13:02:00,22,B00498,Registered,2052,1967,Male
326575,Closed,375,2012-06-19 12:43:00,20,2012-06-19 12:50:00,24,B00374,Registered,2446,1967,Male
326576,Closed,993,2012-06-19 12:45:00,20,2012-06-19 13:01:00,59,B00416,Casual,,,
326577,Closed,460,2012-06-19 12:46:00,46,2012-06-19 12:54:00,32,B00244,Registered,2118,1985,Male
326579,Closed,424,2012-06-19 12:46:00,35,2012-06-19 12:53:00,40,B00141,Registered,2113,1971,Male
326580,Closed,799,2012-06-19 12:48:00,42,2012-06-19 13:02:00,65,B00396,Casual,,,
326581,Closed,230,2012-06-19 12:48:00,14,2012-06-19 12:52:00,32,B00019,Registered,2185,1967,Male
326582,Closed,619,2012-06-19 12:48:00,61,2012-06-19 12:59:00,6,B00034,Registered,2114,1951,Female
326583,Closed,922,2012-06-19 12:48:00,65,2012-06-19 13:04:00,53,B00406,Registered,1950,1963,Male
326584,Closed,424,2012-06-19 12:49:00,64,2012-06-19 12:56:00,6,B00468,Registered,2210,1983,Male
326585,Closed,147,2012-06-19 12:50:00,11,2012-06-19 12:52:00,14,B00012,Registered,2118,1967,Male
326586,Closed,668,2012-06-19 12:50:00,20,2012-06-19 13:01:00,59,B00085,Casual,,,
326587,Closed,1270,2012-06-19 12:50:00,60,2012-06-19 13:12:00,62,B00386,Registered,2446,1987,Female
326588,Closed,453,2012-06-19 12:51:00,64,2012-06-19 12:59:00,23,B00309,Registered,2210,1970,Male
326589,Closed,1281,2012-06-19 12:56:00,43,2012-06-19 13:17:00,64,B00434,Casual,,,
326590,Closed,991,2012-06-19 12:54:00,20,2012-06-19 13:10:00,49,B00235,Casual,,,
326591,Closed,986,2012-06-19 12:54:00,20,2012-06-19 13:10:00,49,B00557,Casual,,,
326592,Closed,190,2012-06-19 12:56:00,10,2012-06-19 12:59:00,9,B00254,Registered,2215,1982,Male
326593,Closed,117,2012-06-19 12:56:00,45,2012-06-19 12:58:00,34,B00222,Registered,1904,1954,Male
326594,Closed,172,2012-06-19 12:56:00,51,2012-06-19 12:59:00,39,B00370,Registered,2460,1974,Female
326595,Closed,689,2012-06-19 12:57:00,45,2012-06-19 13:09:00,50,B00069,Registered,1970,1978,Male
326596,Closed,1551,2012-06-19 12:59:00,41,2012-06-19 13:24:00,15,B00353,Casual,,,
326597,Closed,3814,2012-06-19 12:58:00,41,2012-06-19 14:02:00,15,B00167,Casual,,,
326598,Closed,142,2012-06-19 13:00:00,51,2012-06-19 13:03:00,39,B00403,Registered,2120,1989,Male
326599,Closed,5,2012-06-19 13:01:00,14,2012-06-19 13:01:00,14,B00503,Registered,2215,1968,Female
326601,Closed,285,2012-06-19 13:01:00,14,2012-06-19 13:06:00,45,B00503,Registered,2215,1968,Female
326604,Closed,206,2012-06-19 13:02:00,50,2012-06-19 13:05:00,61,B00083,Registered,2451,1983,Male
326605,Closed,219,2012-06-19 13:02:00,9,2012-06-19 13:06:00,10,B00093,Registered,2215,1989,Male
326606,Closed,592,2012-06-19 13:02:00,46,2012-06-19 13:12:00,39,B00440,Registered,2115,1976,Male
326607,Closed,406,2012-06-19 13:03:00,46,2012-06-19 13:10:00,61,B00086,Registered,2115,1987,Female
326608,Closed,851,2012-06-19 13:03:00,30,2012-06-19 13:17:00,59,B00259,Registered,2120,1963,Male
326609,Closed,1293,2012-06-19 13:04:00,3,2012-06-19 13:26:00,8,B00024,Casual,,,
326610,Closed,326,2012-06-19 13:04:00,52,2012-06-19 13:10:00,25,B00535,Registered,2215,1984,Male
326611,Closed,662,2012-06-19 13:04:00,58,2012-06-19 13:16:00,54,B00159,Registered,2124,1983,Female
326612,Closed,669,2012-06-19 13:05:00,58,2012-06-19 13:16:00,54,B00394,Registered,2446,1985,Female
326617,Closed,648,2012-06-19 13:06:00,35,2012-06-19 13:17:00,25,B00482,Casual,,,
326618,Closed,588,2012-06-19 13:06:00,58,2012-06-19 13:16:00,54,B00289,Registered,2130,1973,Male
326619,Closed,546,2012-06-19 13:06:00,58,2012-06-19 13:15:00,54,B00096,Casual,,,
326620,Closed,534,2012-06-19 13:07:00,58,2012-06-19 13:16:00,54,B00446,Casual,,,
326621,Closed,523,2012-06-19 13:07:00,58,2012-06-19 13:16:00,54,B00384,Registered,2134,1983,Female
326622,Closed,571,2012-06-19 13:07:00,11,2012-06-19 13:17:00,21,B00377,Registered,2118,1975,Male
326623,Closed,362,2012-06-19 13:08:00,12,2012-06-19 13:14:00,51,B00269,Registered,2115,1990,Female
326624,Closed,487,2012-06-19 13:08:00,38,2012-06-19 13:16:00,54,B00242,Registered,2114,1960,Male
326625,Closed,799,2012-06-19 13:09:00,27,2012-06-19 13:22:00,39,B00632,Registered,2130,1981,Female
326626,Closed,536,2012-06-19 13:10:00,54,2012-06-19 13:19:00,26,B00390,Casual,,,
326627,Closed,866,2012-06-19 13:11:00,65,2012-06-19 13:25:00,31,B00379,Registered,1915,1968,Male
326628,Closed,1821,2012-06-19 13:12:00,23,2012-06-19 13:42:00,33,B00576,Casual,,,
326629,Closed,345,2012-06-19 13:11:00,26,2012-06-19 13:17:00,16,B00411,Registered,2111,1981,Female
326630,Closed,405,2012-06-19 13:13:00,33,2012-06-19 13:20:00,52,B00232,Registered,2114,1984,Male
326631,Closed,1690,2012-06-19 13:14:00,23,2012-06-19 13:43:00,33,B00240,Casual,,,
326632,Closed,950,2012-06-19 13:13:00,22,2012-06-19 13:29:00,55,B00498,Registered,2052,1967,Male
326633,Closed,1562,2012-06-19 13:14:00,35,2012-06-19 13:40:00,17,B00526,Registered,2138,1984,Male
326634,Closed,129,2012-06-19 13:14:00,55,2012-06-19 13:16:00,53,B00380,Registered,2134,1987,Male
326635,Closed,451,2012-06-19 13:14:00,40,2012-06-19 13:21:00,23,B00141,Registered,1740,1957,Male
326636,Closed,606,2012-06-19 13:14:00,35,2012-06-19 13:24:00,16,B00466,Registered,2072,1970,Male
326637,Closed,367,2012-06-19 13:14:00,54,2012-06-19 13:20:00,48,B00590,Registered,2043,1974,Male
326638,Closed,518,2012-06-19 13:15:00,53,2012-06-19 13:23:00,36,B00406,Registered,2215,1951,Male
326639,Closed,413,2012-06-19 13:15:00,14,2012-06-19 13:22:00,46,B00387,Registered,2215,1980,Male
326640,Closed,447,2012-06-19 13:18:00,49,2012-06-19 13:25:00,61,B00235,Registered,2139,1984,Male
326641,Closed,372,2012-06-19 13:18:00,42,2012-06-19 13:24:00,36,B00634,Registered,2108,1957,Male
326643,Closed,224,2012-06-19 13:20:00,20,2012-06-19 13:24:00,40,B00581,Casual,,,
326644,Closed,200,2012-06-19 13:20:00,61,2012-06-19 13:24:00,36,B00452,Casual,,,
326645,Closed,190,2012-06-19 13:21:00,61,2012-06-19 13:24:00,36,B00477,Registered,2116,1980,Male
326646,Closed,1299,2012-06-19 13:21:00,7,2012-06-19 13:43:00,7,B00505,Registered,2155,1980,Male
326647,Closed,450,2012-06-19 13:22:00,52,2012-06-19 13:29:00,58,B00070,Registered,2116,1961,Male
326648,Closed,217,2012-06-19 13:22:00,23,2012-06-19 13:26:00,6,B00309,Registered,2114,1983,Male
326651,Closed,699,2012-06-19 13:24:00,61,2012-06-19 13:35:00,10,B00110,Registered,2135,1987,Female
326652,Closed,727,2012-06-19 13:24:00,58,2012-06-19 13:36:00,36,B00286,Casual,,,
326653,Closed,403,2012-06-19 13:24:00,65,2012-06-19 13:30:00,48,B00281,Registered,2116,1961,Male
326654,Closed,3924,2012-06-19 13:25:00,50,2012-06-19 14:31:00,50,B00211,Casual,,,
326655,Closed,620,2012-06-19 13:26:00,20,2012-06-19 13:36:00,42,B00177,Casual,,,
326656,Closed,646,2012-06-19 13:25:00,20,2012-06-19 13:36:00,42,B00458,Casual,,,
326657,Closed,319,2012-06-19 13:25:00,61,2012-06-19 13:30:00,53,B00063,Registered,2451,1983,Male
326658,Closed,1542,2012-06-19 13:26:00,9,2012-06-19 13:51:00,6,B00463,Casual,,,
326659,Closed,565,2012-06-19 13:27:00,20,2012-06-19 13:36:00,42,B00340,Casual,,,
326660,Closed,466,2012-06-19 13:27:00,36,2012-06-19 13:35:00,26,B00406,Casual,,,
326661,Closed,1516,2012-06-19 13:29:00,18,2012-06-19 13:54:00,10,B00053,Casual,,,
326662,Closed,514,2012-06-19 13:28:00,40,2012-06-19 13:37:00,35,B00163,Registered,2113,1971,Male
326663,Closed,772,2012-06-19 10:08:00,44,2012-06-19 10:21:00,39,B00104,Registered,2155,1968,Male
326664,Closed,262,2012-06-19 11:37:00,44,2012-06-19 11:41:00,40,B00458,Registered,2110,1985,Male
326665,Closed,11155,2012-06-19 11:52:00,44,2012-06-19 14:57:00,38,B00098,Registered,2108,1962,Male
326666,Closed,244,2012-06-19 13:03:00,44,2012-06-19 13:07:00,40,B00318,Registered,2675,1955,Female
326667,Closed,619,2012-06-19 13:30:00,54,2012-06-19 13:41:00,48,B00596,Registered,2110,1982,Male
326668,Closed,198,2012-06-19 13:31:00,48,2012-06-19 13:34:00,59,B00590,Registered,2139,1977,Male
326669,Closed,1011,2012-06-19 13:31:00,64,2012-06-19 13:48:00,60,B00162,Registered,2129,1960,Female
326670,Closed,347,2012-06-19 13:33:00,60,2012-06-19 13:38:00,38,B00111,Casual,,,
326671,Closed,1734,2012-06-19 13:32:00,15,2012-06-19 14:01:00,15,B00353,Casual,,,
326672,Closed,671,2012-06-19 13:32:00,51,2012-06-19 13:44:00,54,B00444,Registered,2152,1979,Male
326673,Closed,629,2012-06-19 13:33:00,23,2012-06-19 13:43:00,36,B00141,Registered,2118,1967,Male
326674,Closed,1928,2012-06-19 13:33:00,36,2012-06-19 14:06:00,21,B00100,Registered,2115,1965,Female
326675,Closed,355,2012-06-19 13:34:00,22,2012-06-19 13:40:00,47,B00591,Registered,2111,1980,Female
326676,Closed,482,2012-06-19 13:34:00,23,2012-06-19 13:42:00,43,B00312,Registered,1742,1967,Male
326677,Closed,555,2012-06-19 13:35:00,61,2012-06-19 13:44:00,42,B00277,Registered,2139,1984,Male
326678,Closed,1019,2012-06-19 13:35:00,21,2012-06-19 13:52:00,6,B00150,Registered,2066,1970,Male
326679,Closed,221,2012-06-19 13:35:00,14,2012-06-19 13:39:00,30,B00165,Registered,2461,1961,Male
326680,Closed,378,2012-06-19 13:36:00,21,2012-06-19 13:42:00,39,B00257,Registered,2118,1982,Female
326681,Closed,1244,2012-06-19 13:37:00,65,2012-06-19 13:58:00,50,B00489,Casual,,,
326682,Closed,391,2012-06-19 13:36:00,43,2012-06-19 13:43:00,38,B00509,Registered,2120,1991,Female
326683,Closed,1002,2012-06-19 13:37:00,16,2012-06-19 13:54:00,56,B00621,Casual,,,
326684,Closed,408,2012-06-19 13:37:00,61,2012-06-19 13:44:00,58,B00631,Registered,2108,1957,Male
326685,Closed,304,2012-06-19 13:38:00,32,2012-06-19 13:43:00,14,B00019,Registered,2130,1947,Male
326686,Closed,292,2012-06-19 13:40:00,43,2012-06-19 13:45:00,7,B00454,Registered,2148,1977,Female
326687,Closed,813,2012-06-19 13:42:00,42,2012-06-19 13:55:00,55,B00494,Registered,2116,1991,Male
326688,Closed,800,2012-06-19 13:43:00,47,2012-06-19 13:56:00,49,B00591,Casual,,,
326689,Closed,634,2012-06-19 13:43:00,48,2012-06-19 13:54:00,60,B00281,Registered,2140,1973,Male
326690,Closed,468,2012-06-19 13:44:00,46,2012-06-19 13:52:00,14,B00387,Registered,2215,1980,Male
326691,Closed,369,2012-06-19 13:44:00,40,2012-06-19 13:50:00,48,B00318,Registered,2675,1955,Female
326692,Closed,693,2012-06-19 13:44:00,50,2012-06-19 13:56:00,45,B00578,Registered,1970,1978,Male
326693,Closed,358,2012-06-19 13:45:00,48,2012-06-19 13:51:00,42,B00596,Registered,1915,1971,Male
326694,Closed,1262,2012-06-19 13:50:00,33,2012-06-19 14:11:00,30,B00240,Casual,,,
326695,Closed,315,2012-06-19 13:46:00,46,2012-06-19 13:51:00,52,B00419,Casual,,,
326696,Closed,774,2012-06-19 13:46:00,53,2012-06-19 13:59:00,41,B00564,Registered,2215,1980,Female
326697,Closed,311,2012-06-19 13:46:00,23,2012-06-19 13:51:00,48,B00372,Registered,2116,1976,Male
326698,Closed,257,2012-06-19 13:46:00,60,2012-06-19 13:50:00,58,B00276,Registered,2116,1964,Male
326699,Closed,1146,2012-06-19 13:46:00,15,2012-06-19 14:05:00,53,B00009,Registered,2115,,Female
326700,Closed,386,2012-06-19 13:47:00,9,2012-06-19 13:53:00,62,B00254,Registered,2446,1991,Male
326701,Closed,1280,2012-06-19 13:50:00,33,2012-06-19 14:11:00,30,B00576,Casual,,,
326702,Closed,608,2012-06-19 13:49:00,36,2012-06-19 13:59:00,33,B00397,Registered,2114,1984,Male
326703,Closed,908,2012-06-19 13:50:00,13,2012-06-19 14:06:00,33,B00249,Registered,2215,1982,Male
326704,Closed,750,2012-06-19 13:50:00,39,2012-06-19 14:03:00,39,B00617,Registered,2118,1987,Female
326705,Closed,706,2012-06-19 13:51:00,17,2012-06-19 14:03:00,8,B00526,Casual,,,
326706,Closed,318,2012-06-19 13:51:00,48,2012-06-19 13:56:00,40,B00228,Registered,1740,1957,Male
326707,Closed,166,2012-06-19 13:53:00,48,2012-06-19 13:56:00,22,B00616,Registered,2492,1966,Male
326708,Closed,589,2012-06-19 13:54:00,35,2012-06-19 14:03:00,4,B00163,Registered,2118,1978,Male
326709,Closed,868,2012-06-19 13:54:00,16,2012-06-19 14:09:00,40,B00245,Registered,2113,1973,Male
326710,Closed,188,2012-06-19 13:55:00,45,2012-06-19 13:58:00,11,B00503,Registered,2138,1980,Male
326711,Closed,460,2012-06-19 13:56:00,26,2012-06-19 14:03:00,61,B00406,Registered,2118,1958,Male
326712,Closed,610,2012-06-19 13:57:00,42,2012-06-19 14:07:00,38,B00458,Registered,1915,1957,Male
326713,Closed,334,2012-06-19 13:57:00,65,2012-06-19 14:03:00,22,B00573,Registered,2210,1964,Male
326714,Closed,14,2012-06-19 13:58:00,54,2012-06-19 13:59:00,54,B00384,Registered,2114,1960,Male
326715,Closed,293,2012-06-19 13:59:00,5,2012-06-19 14:04:00,46,B00514,Registered,2118,1977,Male
326717,Closed,723,2012-06-19 14:04:00,26,2012-06-19 14:16:00,36,B00052,Casual,,,
326718,Closed,306,2012-06-19 14:05:00,50,2012-06-19 14:11:00,58,B00121,Casual,,,
326719,Closed,1086,2012-06-19 14:04:00,54,2012-06-19 14:22:00,45,B00444,Registered,2118,1963,Male
326720,Closed,1154,2012-06-19 14:04:00,15,2012-06-19 14:24:00,6,B00400,Registered,2478,1983,Male
326721,Closed,910,2012-06-19 14:07:00,33,2012-06-19 14:22:00,4,B00517,Registered,2118,1992,Female
326724,Closed,295,2012-06-19 14:08:00,40,2012-06-19 14:13:00,48,B00228,Casual,,,
326725,Closed,210,2012-06-19 14:08:00,49,2012-06-19 14:11:00,50,B00557,Registered,1760,1957,Male
326726,Closed,333,2012-06-19 14:08:00,20,2012-06-19 14:13:00,64,B00203,Registered,2127,1987,Male
326727,Closed,314,2012-06-19 14:09:00,39,2012-06-19 14:14:00,4,B00257,Registered,2116,1985,Male
326728,Closed,279,2012-06-19 14:09:00,32,2012-06-19 14:14:00,33,B00094,Registered,2215,1986,Male
326729,Closed,1169,2012-06-19 14:09:00,9,2012-06-19 14:29:00,60,B00319,Registered,2446,1984,Female
326730,Closed,528,2012-06-19 14:11:00,49,2012-06-19 14:19:00,48,B00136,Registered,1915,1971,Male
326731,Closed,866,2012-06-19 14:11:00,52,2012-06-19 14:25:00,62,B00232,Registered,2446,1962,Male
326732,Closed,344,2012-06-19 14:12:00,35,2012-06-19 14:18:00,38,B00256,Registered,2114,1960,Male
326733,Closed,788,2012-06-19 14:13:00,10,2012-06-19 14:27:00,8,B00623,Casual,,,
326734,Closed,338,2012-06-19 14:13:00,10,2012-06-19 14:19:00,53,B00507,Casual,,,
326735,Closed,801,2012-06-19 14:14:00,59,2012-06-19 14:27:00,25,B00247,Registered,2111,1970,Female
326736,Closed,985,2012-06-19 14:14:00,39,2012-06-19 14:31:00,60,B00104,Registered,2155,1968,Male
326737,Closed,1541,2012-06-19 14:15:00,18,2012-06-19 14:40:00,3,B00147,Registered,2446,1984,Male
326738,Closed,249,2012-06-19 14:15:00,16,2012-06-19 14:19:00,25,B00056,Registered,2116,1973,Female
326739,Closed,2019,2012-06-19 14:18:00,15,2012-06-19 14:52:00,23,B00067,Casual,,,
326740,Closed,1635,2012-06-19 14:20:00,40,2012-06-19 14:47:00,36,B00581,Casual,,,
326741,Closed,525,2012-06-19 14:18:00,63,2012-06-19 14:27:00,59,B00107,Registered,2127,1980,Male
326742,Closed,1626,2012-06-19 14:20:00,40,2012-06-19 14:47:00,36,B00245,Casual,,,
326743,Closed,223,2012-06-19 14:19:00,10,2012-06-19 14:23:00,9,B00204,Registered,2215,1982,Male
326744,Closed,345,2012-06-19 14:19:00,10,2012-06-19 14:25:00,32,B00115,Registered,2215,1991,Male
326745,Closed,411,2012-06-19 13:22:00,25,2012-06-19 13:29:00,52,B00535,Registered,2118,1970,Male
326746,Closed,556,2012-06-19 13:36:00,25,2012-06-19 13:46:00,48,B00228,Registered,2116,1962,Male
326747,Closed,535,2012-06-19 14:11:00,25,2012-06-19 14:20:00,54,B00482,Registered,2118,1969,Male
326748,Closed,419,2012-06-19 14:20:00,31,2012-06-19 14:27:00,59,B00123,Registered,2130,1977,Male
326749,Closed,1453,2012-06-19 14:21:00,42,2012-06-19 14:45:00,38,B00177,Casual,,,
326750,Closed,623,2012-06-19 14:21:00,43,2012-06-19 14:31:00,6,B00270,Registered,2118,1958,Male
326751,Closed,1701,2012-06-19 14:22:00,44,2012-06-19 14:50:00,33,B00537,Casual,,,
326752,Closed,1426,2012-06-19 14:22:00,42,2012-06-19 14:45:00,38,B00340,Casual,,,
326753,Closed,1637,2012-06-19 14:22:00,44,2012-06-19 14:49:00,33,B00171,Casual,,,
326756,Closed,1352,2012-06-19 14:23:00,42,2012-06-19 14:45:00,38,B00090,Casual,,,
326757,Closed,738,2012-06-19 14:23:00,10,2012-06-19 14:35:00,58,B00599,Registered,2446,1989,Female
326758,Closed,746,2012-06-19 14:25:00,21,2012-06-19 14:37:00,22,B00556,Casual,,,
326759,Closed,4753,2012-06-19 14:27:00,54,2012-06-19 15:46:00,54,B00446,Casual,,,
326760,Closed,407,2012-06-19 14:25:00,39,2012-06-19 14:31:00,21,B00632,Registered,2118,1982,Female
326761,Closed,4789,2012-06-19 14:26:00,54,2012-06-19 15:46:00,54,B00384,Casual,,,
326762,Closed,882,2012-06-19 14:26:00,38,2012-06-19 14:41:00,24,B00445,Casual,,,
326763,Closed,448,2012-06-19 14:26:00,44,2012-06-19 14:33:00,64,B00325,Registered,2210,1970,Male
326764,Closed,422,2012-06-19 14:26:00,59,2012-06-19 14:33:00,35,B00590,Registered,2139,1977,Male
326765,Closed,179,2012-06-19 14:27:00,60,2012-06-19 14:30:00,60,B00310,Registered,2115,1986,Female
326766,Closed,331,2012-06-19 14:28:00,39,2012-06-19 14:34:00,21,B00101,Registered,2116,1976,Male
326768,Closed,255,2012-06-19 14:33:00,33,2012-06-19 14:37:00,45,B00094,Registered,2215,1986,Male
326769,Closed,950,2012-06-19 14:33:00,23,2012-06-19 14:48:00,39,B00258,Registered,2118,1975,Male
326770,Closed,613,2012-06-19 14:34:00,14,2012-06-19 14:44:00,53,B00000,Registered,2138,1980,Male
326771,Closed,393,2012-06-19 14:34:00,45,2012-06-19 14:40:00,21,B00444,Registered,2116,1953,Male
326772,Closed,1311,2012-06-19 14:37:00,65,2012-06-19 14:58:00,36,B00439,Casual,,,
326773,Closed,1973,2012-06-19 14:38:00,36,2012-06-19 15:11:00,6,B00634,Casual,,,
326774,Closed,646,2012-06-19 14:35:00,61,2012-06-19 14:46:00,4,B00235,Registered,2118,1953,Male
326775,Closed,1859,2012-06-19 14:40:00,36,2012-06-19 15:11:00,6,B00367,Casual,,,
326776,Closed,768,2012-06-19 14:35:00,4,2012-06-19 14:48:00,48,B00145,Registered,2129,1970,Male
326777,Closed,403,2012-06-19 14:36:00,50,2012-06-19 14:42:00,57,B00557,Registered,3051,1961,Male
326778,Closed,62,2012-06-19 14:37:00,50,2012-06-19 14:38:00,50,B00092,Registered,2118,1993,Male
326779,Closed,1930,2012-06-19 14:38:00,36,2012-06-19 15:10:00,6,B00052,Casual,,,
326780,Closed,362,2012-06-19 14:38:00,5,2012-06-19 14:44:00,21,B00622,Registered,2115,1987,Male
326781,Closed,421,2012-06-19 14:39:00,47,2012-06-19 14:46:00,22,B00252,Registered,2111,1980,Female
326782,Closed,416,2012-06-19 14:39:00,6,2012-06-19 14:46:00,48,B00197,Registered,2478,1983,Male
326783,Closed,852,2012-06-19 14:41:00,7,2012-06-19 14:55:00,22,B00441,Casual,,,
326784,Closed,443,2012-06-19 14:40:00,45,2012-06-19 14:48:00,57,B00094,Registered,2118,1985,Male
